id_trabajador;edad;genero;nivel_educativo;num_hijos;tipo_cargo;capacitado;jornada;antiguedad;empresa;Accidentado
1850;47;1;maestria;2;1;1;nocturna;12;37;1
1851;34;0;bachiller;1;0;1;diurna;6;107;1
1852;83;1;tecnico;1;0;0;mixta;4;117;1
1853;51;1;tecnico;0;0;1;diurna;12;40;0
1854;53;0;tecnico;0;0;1;diurna;12;9;0
1857;25;1;tecnico;0;0;1;diurna;8;86;1
1858;31;0;universitario;2;0;1;nocturna;11;137;0
1859;31;0;universitario;0;0;0;diurna;5;121;1
1860;50;1;bachiller;0;0;0;diurna;6;42;0
1861;36;0;bachiller;2;0;1;diurna;5;41;0
1862;36;0;bachiller;1;0;1;diurna;7;85;1
1863;58;0;bachiller;3;0;0;diurna;12;83;0
1865;39;0;tecnico;3;1;1;diurna;9;38;0
1866;53;0;tecnico;0;0;1;diurna;12;46;1
1867;56;1;bachiller;2;0;1;diurna;6;91;1
1868;37;1;bachiller;2;0;0;diurna;9;59;0
1869;33;0;tecnico;3;0;1;diurna;8;114;0
1870;37;0;bachiller;0;0;0;diurna;13;148;0
1871;34;0;bachiller;0;1;0;mixta;2;83;0
1872;34;0;bachiller;1;1;0;nocturna;11;96;0
1874;37;0;tecnico;2;0;0;mixta;7;148;0
1875;44;1;universitario;2;1;0;diurna;8;88;1
1876;32;0;maestria;1;1;0;diurna;9;134;0
1880;66;0;universitario;1;0;0;diurna;9;35;1
1881;32;1;tecnico;0;1;0;diurna;13;2;0
1882;30;1;maestria;4;1;0;diurna;12;50;1
1883;82;0;tecnico;3;0;0;diurna;15;30;1
1884;18;0;tecnico;5;0;0;nocturna;1;55;1
1885;42;1;tecnico;3;1;1;diurna;11;78;0
1886;50;0;bachiller;0;0;1;mixta;11;58;1
1887;33;1;bachiller;1;0;0;diurna;8;141;0
1888;58;0;tecnico;1;0;1;diurna;15;105;1
1889;52;1;tecnico;1;0;1;mixta;9;82;0
1890;41;1;bachiller;2;0;1;diurna;15;98;0
1891;22;1;tecnico;3;0;1;mixta;5;76;1
1892;45;1;universitario;1;1;1;nocturna;19;139;1
1893;35;0;bachiller;3;0;0;diurna;12;117;1
1894;27;1;tecnico;2;0;0;diurna;5;76;0
1895;42;1;universitario;4;0;0;diurna;19;3;0
1896;49;0;bachiller;3;0;1;nocturna;14;140;1
1897;39;1;tecnico;0;0;0;diurna;11;113;0
1898;53;1;bachiller;1;0;0;mixta;12;117;1
1900;51;0;tecnico;3;0;0;diurna;7;7;0
1901;31;1;bachiller;1;0;0;nocturna;5;93;1
1902;44;1;tecnico;2;0;1;diurna;7;60;0
1903;57;1;tecnico;0;0;0;nocturna;10;43;1
1904;42;1;bachiller;3;1;0;mixta;8;67;0
1905;41;0;bachiller;1;1;1;mixta;13;17;0
1908;51;0;tecnico;2;0;1;diurna;6;130;0
1909;19;0;tecnico;0;1;1;mixta;2;62;1
1910;38;0;tecnico;0;0;0;diurna;7;114;0
1911;45;0;universitario;1;0;1;mixta;10;23;1
1912;35;1;universitario;3;0;0;nocturna;11;103;0
1915;44;1;universitario;2;0;0;diurna;12;145;1
1918;38;0;tecnico;0;1;1;nocturna;16;45;0
1920;38;0;tecnico;2;0;1;nocturna;4;14;1
1921;53;0;bachiller;3;0;0;mixta;12;143;0
1922;40;1;tecnico;3;1;1;nocturna;4;62;0
1923;42;0;bachiller;3;0;0;nocturna;17;98;0
1924;64;0;bachiller;2;1;1;diurna;11;52;0
1925;38;1;tecnico;1;0;0;mixta;13;62;0
1926;44;1;tecnico;2;0;0;diurna;13;91;0
1928;40;0;bachiller;1;0;1;mixta;8;119;0
1929;29;1;bachiller;1;1;0;mixta;10;37;0
1931;55;1;bachiller;2;0;0;diurna;12;118;0
1932;40;0;universitario;2;1;1;mixta;8;26;0
1933;54;0;tecnico;0;1;1;diurna;6;137;1
1936;42;1;tecnico;1;0;0;diurna;10;117;0
1937;54;1;tecnico;0;0;0;diurna;7;58;1
1938;78;1;universitario;0;0;1;diurna;6;60;0
1939;53;1;tecnico;2;0;0;nocturna;11;149;0
1940;56;1;universitario;0;1;0;mixta;3;144;0
1941;31;0;maestria;2;1;1;diurna;10;100;0
1942;45;1;universitario;0;0;1;nocturna;13;149;0
1943;33;0;tecnico;1;0;1;nocturna;8;127;1
1944;46;0;universitario;0;1;1;mixta;8;16;0
1946;34;1;tecnico;0;0;0;diurna;2;35;1
1948;41;0;bachiller;0;0;0;diurna;16;115;1
1949;47;0;bachiller;0;0;0;mixta;17;132;0
1950;41;1;tecnico;1;1;1;diurna;13;119;0
1951;30;0;bachiller;0;0;0;diurna;14;32;0
1952;36;0;bachiller;1;0;0;mixta;7;80;0
1954;37;1;bachiller;0;0;1;diurna;10;24;1
1956;40;1;tecnico;0;0;0;nocturna;12;110;0
1957;66;0;tecnico;5;0;1;diurna;15;109;0
1958;51;1;bachiller;1;1;1;diurna;14;138;0
1959;62;0;tecnico;1;0;0;mixta;7;117;1
1960;60;0;bachiller;3;0;0;nocturna;12;139;0
1961;35;1;tecnico;2;0;0;diurna;8;94;0
1962;45;1;tecnico;0;0;1;diurna;8;68;1
1964;53;1;bachiller;2;0;0;diurna;15;74;1
1965;29;1;bachiller;1;1;1;diurna;11;143;1
1966;54;0;especializacion;0;1;0;diurna;14;74;1
1968;57;0;especializacion;1;1;0;diurna;11;25;0
1969;32;0;bachiller;1;0;0;diurna;4;123;1
1970;61;1;bachiller;2;0;1;diurna;14;36;0
1971;40;0;tecnico;1;0;1;diurna;8;96;0
1972;30;0;universitario;0;0;1;mixta;10;39;1
1973;47;0;bachiller;1;0;1;mixta;10;44;1
1974;39;1;bachiller;0;1;0;diurna;10;119;1
1975;31;0;tecnico;0;0;0;diurna;14;41;0
1976;27;1;bachiller;0;0;0;mixta;11;5;0
1977;76;0;bachiller;1;0;0;mixta;10;31;0
1979;48;0;tecnico;4;0;1;nocturna;3;25;1
1980;37;1;bachiller;2;0;1;diurna;19;110;0
1984;19;1;bachiller;1;0;0;nocturna;3;141;0
1986;50;0;bachiller;0;0;1;nocturna;13;68;1
1987;36;1;tecnico;1;0;1;diurna;16;140;0
1988;70;0;universitario;0;0;1;diurna;11;128;1
1989;49;1;tecnico;0;0;0;mixta;12;138;0
1990;65;1;tecnico;3;0;0;diurna;8;54;1
1991;48;0;universitario;3;0;1;diurna;12;33;1
1992;53;0;tecnico;0;0;0;diurna;8;1;0
1993;47;1;bachiller;0;1;1;mixta;8;55;0
1994;34;0;bachiller;1;1;0;diurna;17;113;0
1995;54;0;tecnico;0;0;0;diurna;6;92;1
1996;40;1;tecnico;0;0;0;nocturna;12;112;1
1997;56;0;tecnico;3;0;1;diurna;14;51;0
1998;28;1;bachiller;1;0;1;diurna;11;145;0
1999;55;0;bachiller;2;1;0;diurna;14;21;0
2000;35;1;tecnico;4;0;1;diurna;8;140;0
2002;18;0;tecnico;1;1;0;diurna;2;108;0
2003;64;1;especializacion;0;1;0;diurna;6;12;0
2004;48;0;tecnico;3;1;0;diurna;9;41;0
2005;39;1;bachiller;0;0;1;diurna;13;75;1
2006;50;0;bachiller;1;0;0;diurna;11;103;0
2007;41;0;tecnico;0;1;0;diurna;8;46;0
2010;37;1;bachiller;0;0;0;nocturna;8;81;0
2011;35;1;universitario;0;0;1;diurna;6;25;0
2013;46;0;tecnico;0;0;0;nocturna;7;90;0
2014;35;0;tecnico;1;0;0;diurna;16;42;0
2015;52;1;bachiller;3;1;0;mixta;19;24;0
2016;59;0;tecnico;0;0;0;mixta;9;49;0
2017;31;1;bachiller;0;0;1;nocturna;5;79;1
2018;27;1;bachiller;4;0;0;mixta;10;75;0
2019;42;1;tecnico;0;0;0;diurna;9;132;0
2020;61;1;bachiller;0;1;0;mixta;9;122;0
2023;29;0;tecnico;2;0;0;diurna;13;62;0
2024;46;0;tecnico;4;0;0;diurna;8;99;0
2025;76;0;universitario;3;0;0;nocturna;8;86;0
2026;33;1;bachiller;5;0;0;mixta;13;52;0
2027;34;1;universitario;0;0;1;diurna;11;126;0
2030;52;1;tecnico;1;0;1;diurna;7;21;1
2031;29;0;tecnico;0;0;0;mixta;10;137;0
2032;33;0;tecnico;1;0;1;diurna;9;56;0
2033;35;0;tecnico;1;1;1;diurna;17;78;1
2034;39;1;tecnico;3;0;1;nocturna;11;129;0
2035;64;1;bachiller;2;0;1;diurna;12;25;0
2036;59;0;tecnico;1;1;0;nocturna;9;32;1
2037;70;0;maestria;1;1;0;mixta;7;83;0
2039;33;1;tecnico;0;0;1;diurna;11;144;0
2040;56;0;bachiller;2;1;1;diurna;11;53;0
2041;35;0;tecnico;3;0;0;diurna;6;23;0
2042;45;1;tecnico;3;0;0;diurna;8;140;0
2043;30;0;tecnico;3;0;0;diurna;10;38;1
2046;68;1;tecnico;1;0;0;diurna;8;130;0
2047;36;0;tecnico;1;1;0;diurna;10;111;0
2048;67;0;tecnico;1;0;0;nocturna;13;108;0
2049;53;0;tecnico;1;0;0;diurna;10;89;1
2050;51;0;tecnico;1;0;1;diurna;7;139;1
2051;64;1;tecnico;0;0;1;diurna;5;122;1
2053;31;1;bachiller;0;0;1;diurna;9;125;1
2054;35;1;bachiller;1;0;1;diurna;8;116;0
2056;36;0;bachiller;2;1;0;diurna;9;42;0
2059;49;0;tecnico;0;0;0;diurna;15;149;0
2060;44;0;tecnico;3;0;0;nocturna;6;141;0
2061;60;0;tecnico;4;0;1;nocturna;10;60;1
2063;34;1;universitario;2;0;0;diurna;11;127;0
2064;34;1;tecnico;1;1;0;diurna;14;80;1
2066;44;0;bachiller;1;0;1;diurna;12;10;1
2068;47;1;universitario;1;1;0;nocturna;8;17;0
2069;37;0;tecnico;1;0;1;diurna;8;122;0
2070;52;1;tecnico;4;0;0;diurna;2;92;1
2071;59;1;tecnico;3;1;1;diurna;4;53;0
2072;34;1;tecnico;1;0;0;mixta;9;72;0
2073;34;0;bachiller;2;0;0;nocturna;15;130;1
2074;39;1;bachiller;3;1;0;mixta;7;68;0
2075;30;1;tecnico;2;0;0;diurna;9;149;0
2076;64;0;bachiller;1;0;0;diurna;9;86;0
2077;39;0;tecnico;0;0;1;diurna;9;81;1
2078;53;1;especializacion;4;1;0;nocturna;12;82;0
2079;46;1;maestria;1;1;1;diurna;7;119;0
2080;61;1;universitario;2;0;0;nocturna;16;52;0
2081;37;1;bachiller;2;0;0;diurna;15;115;1
2083;49;0;bachiller;1;1;0;diurna;11;66;0
2085;47;1;bachiller;1;0;0;diurna;7;118;0
2087;39;0;tecnico;4;1;0;diurna;12;9;0
2088;32;1;bachiller;2;0;1;diurna;5;78;0
2089;36;1;bachiller;4;0;0;diurna;13;114;0
2090;30;0;tecnico;2;1;1;nocturna;5;150;0
2092;43;1;tecnico;0;0;1;mixta;21;91;0
2094;36;0;tecnico;0;0;1;nocturna;11;41;1
2095;35;0;tecnico;3;0;0;mixta;0;148;0
2096;30;1;maestria;2;1;1;diurna;7;22;1
2097;66;1;especializacion;4;1;1;diurna;0;66;0
2099;40;0;universitario;1;0;1;nocturna;2;31;0
2102;39;0;universitario;1;0;0;diurna;7;66;0
2103;73;0;tecnico;4;1;1;diurna;13;141;0
2104;61;1;bachiller;1;0;1;mixta;9;123;0
2105;43;0;bachiller;2;0;1;diurna;14;23;0
2106;30;0;tecnico;2;1;1;nocturna;7;88;0
2107;71;0;bachiller;0;1;1;mixta;7;89;0
2108;36;0;bachiller;3;0;1;diurna;12;18;0
2109;27;0;bachiller;1;0;1;nocturna;9;35;1
2111;31;0;bachiller;3;1;0;nocturna;13;138;1
2112;65;1;universitario;1;0;0;diurna;17;145;0
2113;56;1;tecnico;1;0;1;diurna;13;133;0
2114;48;0;tecnico;2;0;1;mixta;12;43;0
2116;36;1;universitario;2;0;1;diurna;7;11;1
2117;56;0;tecnico;0;0;1;diurna;9;137;0
2118;35;1;bachiller;1;0;0;nocturna;3;105;0
2119;30;0;bachiller;2;0;0;diurna;7;64;0
2120;41;1;tecnico;2;1;1;diurna;7;124;0
2122;35;0;universitario;1;0;0;diurna;10;64;0
2123;76;1;tecnico;0;1;0;diurna;9;145;1
2124;48;0;bachiller;3;0;0;diurna;5;27;0
2125;59;0;tecnico;0;0;0;diurna;15;55;0
2126;41;1;bachiller;0;0;0;diurna;12;133;1
2127;33;0;bachiller;0;1;0;nocturna;16;97;1
2128;50;1;universitario;2;1;0;nocturna;5;9;0
2130;62;1;tecnico;0;0;0;mixta;0;91;0
2131;37;1;tecnico;0;0;0;diurna;10;108;1
2133;27;1;especializacion;1;1;0;diurna;7;144;0
2134;34;1;bachiller;1;0;1;diurna;9;142;1
2135;70;1;tecnico;0;1;1;nocturna;12;19;0
2136;39;0;bachiller;2;0;0;diurna;8;99;0
2138;36;0;tecnico;0;0;0;mixta;15;81;0
2141;30;1;especializacion;2;1;0;mixta;10;50;1
2143;80;1;tecnico;1;0;0;diurna;8;87;0
2144;44;0;tecnico;3;0;0;nocturna;11;84;0
2145;49;1;tecnico;1;0;0;mixta;16;29;0
2147;59;0;universitario;2;0;0;diurna;10;144;0
2148;48;0;tecnico;3;0;0;diurna;8;135;1
2149;26;1;bachiller;2;1;1;nocturna;10;51;1
2150;38;1;tecnico;1;0;0;diurna;11;145;0
2151;34;1;tecnico;3;0;1;mixta;5;38;0
2152;59;1;bachiller;1;0;0;diurna;12;138;1
2153;38;1;tecnico;3;0;1;nocturna;5;112;1
2154;56;1;especializacion;0;1;1;diurna;12;128;1
2155;51;0;tecnico;0;0;1;nocturna;15;35;1
2156;36;1;bachiller;1;1;0;nocturna;15;73;0
2157;39;0;tecnico;0;0;1;mixta;14;40;1
2158;27;0;tecnico;0;0;1;nocturna;9;78;0
2159;33;1;bachiller;2;0;1;mixta;9;120;1
2161;34;0;tecnico;4;0;0;diurna;11;89;0
2162;35;1;tecnico;2;0;1;nocturna;10;146;1
2163;37;1;tecnico;3;0;0;nocturna;18;77;1
2164;77;1;bachiller;0;0;0;diurna;10;82;1
2165;42;1;tecnico;0;0;1;diurna;5;130;0
2167;54;0;tecnico;2;0;0;mixta;2;57;1
2168;36;0;tecnico;3;0;1;diurna;13;141;0
2169;61;1;tecnico;3;1;1;diurna;10;66;0
2170;41;0;tecnico;1;0;1;diurna;17;72;0
2171;64;0;bachiller;0;0;0;mixta;12;36;1
2172;40;1;tecnico;1;0;1;diurna;6;23;0
2173;32;1;bachiller;0;0;0;diurna;16;87;0
2174;70;1;tecnico;1;0;0;mixta;7;76;0
2176;46;0;bachiller;1;0;0;diurna;8;86;0
2178;58;1;tecnico;4;0;0;diurna;6;3;0
2179;47;0;tecnico;2;1;0;diurna;5;115;0
2180;34;0;especializacion;0;1;0;diurna;10;141;1
2181;34;1;tecnico;0;1;1;diurna;3;49;1
2182;53;1;universitario;2;0;1;nocturna;16;143;1
2184;28;0;bachiller;2;0;1;diurna;12;59;0
2185;46;0;bachiller;0;1;0;nocturna;19;40;1
2186;51;1;bachiller;0;0;1;mixta;13;109;0
2188;43;0;tecnico;1;0;0;nocturna;11;42;1
2189;23;1;tecnico;0;0;1;diurna;6;10;0
2190;30;0;bachiller;3;0;1;diurna;9;32;0
2191;60;0;bachiller;1;0;1;diurna;12;119;0
2192;55;1;universitario;0;0;0;diurna;4;69;0
2193;37;1;bachiller;3;1;0;diurna;19;47;0
2194;26;0;tecnico;0;0;0;mixta;10;12;0
2195;45;0;bachiller;1;0;1;diurna;14;78;1
2196;64;0;tecnico;3;0;0;diurna;11;47;0
2197;54;0;tecnico;4;1;0;diurna;6;5;0
2198;46;0;tecnico;1;0;0;mixta;14;122;0
2199;41;0;universitario;1;0;1;diurna;5;70;0
2200;56;0;maestria;2;1;0;mixta;13;110;0
2201;54;1;tecnico;1;0;1;nocturna;9;139;1
2202;52;0;bachiller;0;0;0;mixta;15;45;1
2203;29;1;bachiller;1;0;0;mixta;13;83;0
2205;31;0;bachiller;1;0;1;mixta;10;65;0
2206;59;1;tecnico;0;0;1;diurna;16;67;1
2207;37;0;tecnico;0;0;1;nocturna;15;26;0
2208;30;1;tecnico;1;0;1;diurna;4;95;0
2210;31;1;tecnico;0;0;0;nocturna;6;39;0
2211;28;0;tecnico;1;0;0;diurna;12;92;0
2212;31;1;especializacion;0;1;1;diurna;10;17;1
2213;41;1;tecnico;1;0;0;diurna;9;140;1
2214;36;1;tecnico;2;0;0;diurna;11;130;0
2215;59;1;bachiller;1;0;0;diurna;14;125;0
2218;24;0;tecnico;1;0;1;diurna;7;104;0
2219;40;1;tecnico;2;0;0;diurna;12;47;0
2220;73;0;bachiller;2;0;1;diurna;8;67;0
2221;61;0;bachiller;2;0;0;diurna;12;103;0
2222;34;0;tecnico;1;0;0;diurna;9;6;1
2224;59;0;universitario;4;0;1;diurna;9;91;0
2225;45;1;tecnico;1;0;0;diurna;10;32;0
2226;34;1;bachiller;0;0;1;nocturna;8;42;0
2227;39;1;bachiller;1;0;0;mixta;10;120;0
2228;58;1;bachiller;1;0;0;nocturna;5;143;0
2229;38;0;bachiller;2;0;0;diurna;0;96;0
2230;43;0;tecnico;0;0;0;mixta;10;3;0
2231;52;1;tecnico;0;0;0;nocturna;9;54;1
2232;32;1;bachiller;2;0;1;nocturna;7;74;0
2234;40;1;bachiller;0;0;1;diurna;0;60;1
2235;58;0;tecnico;2;0;1;mixta;8;45;0
2236;37;1;tecnico;2;0;0;nocturna;17;97;1
2237;50;0;tecnico;0;1;1;nocturna;8;81;1
2238;32;1;maestria;0;1;0;diurna;4;105;1
2239;26;0;tecnico;1;0;1;mixta;7;53;1
2240;47;0;bachiller;1;0;0;nocturna;5;56;0
2241;34;0;bachiller;1;0;0;nocturna;5;10;1
2242;53;0;tecnico;2;0;1;diurna;0;85;0
2243;54;0;maestria;2;1;0;nocturna;17;14;0
2244;34;0;bachiller;1;0;0;diurna;11;45;0
2245;42;0;tecnico;0;0;0;nocturna;7;109;0
2246;54;0;universitario;2;0;0;nocturna;18;92;0
2247;62;1;tecnico;3;1;0;nocturna;12;130;1
2248;34;0;bachiller;0;0;1;diurna;16;85;1
2249;33;0;bachiller;1;0;1;diurna;11;125;0
2250;35;1;universitario;0;0;1;nocturna;18;77;1
2251;58;1;bachiller;0;1;1;diurna;12;52;0
2252;29;1;bachiller;1;0;0;mixta;13;96;0
2253;30;0;tecnico;0;0;1;mixta;13;23;0
2254;36;0;tecnico;1;0;0;diurna;13;78;0
2256;34;1;tecnico;0;0;1;diurna;11;82;0
2257;34;1;especializacion;1;1;0;nocturna;13;25;0
2258;41;1;tecnico;1;0;0;diurna;12;105;0
2259;50;0;tecnico;1;0;0;mixta;9;72;0
2260;64;0;tecnico;1;0;0;diurna;1;114;1
2261;52;0;especializacion;0;1;1;diurna;11;87;1
2263;63;1;tecnico;1;0;0;diurna;13;149;0
2264;52;1;tecnico;1;0;0;nocturna;10;49;0
2265;41;1;tecnico;0;0;1;nocturna;6;6;1
2266;60;1;bachiller;1;0;1;nocturna;9;95;0
2267;48;1;tecnico;2;1;0;nocturna;4;117;0
2268;38;0;tecnico;1;1;0;diurna;12;75;0
2269;31;1;universitario;2;0;1;diurna;8;30;0
2270;53;1;especializacion;0;1;1;diurna;6;49;0
2272;38;0;tecnico;1;0;0;diurna;8;131;0
2275;43;1;tecnico;0;1;1;nocturna;6;51;1
2276;38;0;bachiller;1;1;0;diurna;16;17;0
2278;36;0;bachiller;0;0;1;diurna;9;142;0
2279;46;1;tecnico;1;0;0;diurna;11;112;1
2280;50;1;bachiller;3;0;1;nocturna;17;83;0
2281;44;1;bachiller;1;1;0;diurna;11;120;0
2282;51;1;maestria;0;1;0;mixta;9;113;0
2283;43;1;universitario;0;0;1;diurna;8;122;0
2284;46;1;tecnico;1;0;0;diurna;15;93;0
2285;38;0;universitario;2;0;1;nocturna;11;143;1
2286;24;0;tecnico;0;1;1;nocturna;7;100;1
2287;44;1;tecnico;2;0;0;diurna;9;122;0
2288;54;0;universitario;0;0;1;diurna;14;12;1
2289;74;1;tecnico;0;0;1;diurna;14;19;0
2290;33;0;tecnico;2;0;0;diurna;0;147;0
2291;40;1;bachiller;0;1;1;mixta;14;22;1
2293;28;1;tecnico;0;0;1;mixta;8;132;1
2294;59;1;tecnico;0;1;0;nocturna;14;40;0
2295;36;0;tecnico;1;0;1;diurna;8;109;0
2296;49;0;tecnico;0;1;0;mixta;5;37;0
2297;50;0;especializacion;0;1;1;diurna;9;89;0
2299;40;0;bachiller;0;0;1;mixta;8;108;0
2300;43;0;bachiller;3;1;0;diurna;4;74;0
2301;35;0;bachiller;1;0;0;diurna;11;106;0
2302;43;1;bachiller;0;1;0;nocturna;4;57;1
2303;30;1;tecnico;2;1;1;diurna;9;100;0
2305;48;1;universitario;0;0;0;diurna;16;73;0
2306;61;1;bachiller;2;1;0;nocturna;16;104;0
2307;43;0;bachiller;0;0;0;diurna;8;104;0
2308;39;1;bachiller;0;0;1;mixta;15;76;1
2309;36;1;bachiller;0;1;0;diurna;2;43;1
2310;61;0;tecnico;2;0;1;nocturna;3;142;1
2311;56;0;bachiller;0;1;0;nocturna;5;77;0
2312;61;0;bachiller;2;1;1;diurna;12;110;0
2313;49;1;maestria;1;1;0;diurna;8;20;0
2314;44;0;bachiller;1;1;0;diurna;7;2;0
2315;47;0;tecnico;2;0;0;nocturna;13;102;0
2316;44;0;tecnico;1;0;1;diurna;7;98;0
2318;72;1;tecnico;2;0;0;mixta;11;75;0
2320;54;1;universitario;2;0;0;nocturna;9;112;0
2322;27;0;bachiller;2;0;0;nocturna;6;12;1
2323;29;1;tecnico;2;0;0;diurna;6;55;1
2325;39;0;tecnico;2;0;0;diurna;11;113;0
2326;27;1;bachiller;0;0;1;mixta;5;113;1
2327;42;0;bachiller;3;1;0;nocturna;11;126;0
2328;70;0;especializacion;1;1;0;diurna;4;45;0
2329;51;0;bachiller;1;0;0;nocturna;10;33;1
2331;47;0;tecnico;1;0;0;nocturna;1;82;0
2332;41;0;universitario;0;0;0;diurna;14;11;1
2333;69;0;tecnico;2;0;1;mixta;11;103;1
2334;48;1;bachiller;0;0;0;mixta;7;126;1
2335;36;1;tecnico;1;0;1;diurna;12;40;0
2337;41;1;bachiller;0;0;0;nocturna;13;146;1
2338;58;1;bachiller;2;0;0;diurna;14;15;1
2339;27;0;tecnico;3;0;0;nocturna;3;29;0
2340;29;1;tecnico;1;0;1;nocturna;5;96;0
2341;55;1;tecnico;0;1;1;nocturna;7;10;0
2342;54;0;tecnico;1;0;0;mixta;8;11;0
2343;36;0;tecnico;1;0;1;diurna;8;86;1
2344;33;0;tecnico;2;0;1;diurna;12;33;0
2345;36;1;tecnico;4;0;0;diurna;13;8;1
2346;57;0;tecnico;0;0;1;diurna;7;66;1
2347;41;1;tecnico;1;1;0;mixta;2;58;0
2348;44;0;bachiller;1;0;1;nocturna;15;63;0
2349;64;0;bachiller;2;0;0;diurna;10;27;0
2350;53;0;bachiller;0;0;0;diurna;13;112;0
2351;58;1;tecnico;0;0;0;diurna;5;18;1
2352;66;0;tecnico;2;1;0;nocturna;13;148;0
2353;35;1;bachiller;3;0;1;nocturna;17;131;1
2354;38;0;tecnico;0;0;0;diurna;12;135;0
2355;43;0;tecnico;2;0;0;mixta;8;35;1
2356;47;0;tecnico;0;0;1;nocturna;5;50;0
2357;32;1;tecnico;0;0;0;nocturna;12;97;1
2358;43;0;tecnico;0;0;0;nocturna;7;32;1
2359;29;0;bachiller;0;0;0;nocturna;11;96;0
2360;45;1;universitario;0;1;0;diurna;8;115;1
2361;26;0;bachiller;0;0;0;nocturna;10;100;0
2362;37;1;universitario;0;0;0;nocturna;4;142;1
2363;61;0;tecnico;3;0;0;diurna;10;30;0
2364;35;1;bachiller;0;1;1;nocturna;11;33;1
2365;30;1;bachiller;0;0;0;diurna;10;50;0
2366;49;1;bachiller;4;1;1;diurna;11;143;0
2368;42;1;bachiller;2;0;1;diurna;3;65;0
2369;43;1;tecnico;0;0;0;diurna;17;119;0
2370;75;1;tecnico;1;0;0;nocturna;7;29;0
2371;32;1;bachiller;0;0;1;diurna;13;88;0
2372;28;0;universitario;4;1;1;diurna;6;132;1
2373;74;0;tecnico;0;0;0;diurna;8;67;0
2374;46;1;universitario;1;1;1;mixta;11;103;0
2375;40;1;tecnico;2;0;0;diurna;14;53;0
2376;48;1;tecnico;1;0;1;diurna;10;50;1
2377;33;0;tecnico;0;0;0;nocturna;10;95;1
2379;52;0;universitario;0;0;0;mixta;9;2;1
2380;41;0;tecnico;3;0;0;diurna;10;21;0
2381;39;1;tecnico;1;0;0;diurna;10;69;1
2384;47;1;universitario;1;1;0;mixta;6;70;0
2385;26;1;bachiller;0;0;0;diurna;9;102;0
2386;47;0;tecnico;1;0;1;nocturna;10;115;0
2387;59;1;bachiller;2;0;1;diurna;8;86;0
2388;54;1;bachiller;1;0;1;diurna;10;107;0
2390;42;0;bachiller;0;0;0;nocturna;12;71;1
2391;40;0;tecnico;1;0;0;diurna;13;38;0
2392;54;0;tecnico;0;0;0;diurna;10;126;1
2393;46;1;universitario;0;1;0;diurna;5;145;0
2395;35;0;bachiller;0;0;1;diurna;17;61;0
2396;57;1;tecnico;5;0;1;nocturna;9;35;1
2397;54;1;universitario;2;0;0;nocturna;16;77;1
2398;67;0;bachiller;2;0;0;nocturna;10;51;0
2400;30;1;tecnico;1;0;0;diurna;2;67;0
2401;34;0;universitario;0;0;0;diurna;11;117;0
2402;55;0;bachiller;3;0;1;nocturna;8;76;1
2403;42;1;bachiller;2;0;0;diurna;6;92;1
2404;62;1;tecnico;0;0;1;diurna;15;104;1
2405;48;0;tecnico;1;1;0;nocturna;9;45;0
2406;42;1;tecnico;0;1;1;nocturna;16;109;0
2407;67;0;tecnico;2;0;0;diurna;9;139;0
2408;48;1;tecnico;2;0;0;diurna;7;131;1
2409;50;1;tecnico;1;1;0;mixta;7;63;0
2410;40;0;tecnico;3;0;1;mixta;0;145;0
2411;38;1;bachiller;1;0;0;diurna;20;2;0
2412;29;0;tecnico;0;0;0;diurna;12;75;1
2414;37;1;bachiller;0;1;1;mixta;11;139;1
2415;40;1;bachiller;1;0;1;mixta;16;21;0
2416;67;0;universitario;2;0;1;diurna;11;34;0
2417;58;0;bachiller;1;0;1;diurna;9;18;0
2418;35;1;tecnico;1;0;0;nocturna;5;144;1
2419;54;1;tecnico;2;0;0;diurna;7;119;0
2421;42;0;bachiller;0;0;0;diurna;10;91;0
2422;47;1;bachiller;0;1;0;nocturna;14;40;1
2424;58;0;bachiller;1;0;0;nocturna;6;74;0
2425;30;1;tecnico;0;1;0;diurna;9;145;1
2429;34;1;tecnico;3;0;0;diurna;11;88;1
2430;52;0;bachiller;1;0;0;nocturna;9;58;0
2431;32;1;bachiller;1;0;0;diurna;7;119;0
2433;35;1;tecnico;1;0;1;diurna;17;44;0
2434;40;0;tecnico;2;0;1;diurna;10;121;0
2435;44;1;bachiller;2;0;0;mixta;9;80;1
2436;47;1;tecnico;0;0;0;diurna;15;65;0
2437;36;0;bachiller;3;1;0;diurna;13;122;0
2438;39;1;tecnico;1;1;0;mixta;13;116;1
2439;57;0;bachiller;2;0;1;diurna;6;33;0
2440;64;0;tecnico;2;0;0;diurna;14;141;0
2442;47;1;tecnico;2;0;1;diurna;16;23;1
2443;40;0;bachiller;1;1;0;nocturna;10;137;0
2444;60;0;tecnico;1;0;1;diurna;7;81;0
2445;54;1;universitario;0;0;1;diurna;17;60;0
2446;56;0;tecnico;1;0;1;diurna;12;146;1
2447;35;1;bachiller;3;1;1;nocturna;11;63;1
2448;56;0;tecnico;2;0;1;diurna;2;32;0
2449;51;0;especializacion;2;1;1;nocturna;9;144;0
2450;21;1;bachiller;1;1;0;nocturna;2;47;1
2451;26;0;tecnico;2;0;1;diurna;8;143;0
2452;61;1;universitario;1;0;1;diurna;9;147;0
